Shift_ID,Employee_ID,Shift_Location,Shift_Job_Type,Day,Start_Date,Start_Time,End_Date,End_Time,Length,Shift_Type,Shift_Start,Shift_End
B051438,9002447,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051439,9003187,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051440,9002587,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051441,9002902,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051442,9004020,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051443,9003691,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051445,9002069,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
B051447,9002595,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051449,9003582,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051450,9002148,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051451,9004025,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051452,9002063,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
B051453,9003822,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051454,9001753,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051455,9003163,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051456,9004024,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051457,9001470,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051458,9002925,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
B051459,9002177,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
B051460,9002931,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051461,9002446,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051463,9001070,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051464,9001197,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051465,9003931,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051466,9003276,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051467,9002052,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051468,9003571,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051469,9002236,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051470,9003005,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051471,9003987,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051472,9004023,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051473,9003828,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051474,9003990,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
B051476,9003999,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
B051477,9002431,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051478,9001061,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051479,9003278,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051480,9001495,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051481,9002057,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
B051483,9002173,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
B051484,9001890,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T08:00:01Z,2019-04-03T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-03T13:00:01Z,2019-04-03T22:00:00Z
B051485,9002187,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T08:00:01Z,2019-04-03T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-03T13:00:01Z,2019-04-03T22:00:00Z
B051486,9002051,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T08:00:01Z,2019-04-03T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-03T13:00:01Z,2019-04-03T22:00:00Z
B051487,9003218,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
B051488,9002822,Beta,Correctional Supervisor,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
B051489,9001958,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T08:00:01Z,2019-04-03T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-03T13:00:01Z,2019-04-03T22:00:00Z
B051490,9002403,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T08:00:01Z,2019-04-03T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-03T13:00:01Z,2019-04-03T22:00:00Z
B051491,9001039,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T08:00:01Z,2019-04-03T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-03T13:00:01Z,2019-04-03T22:00:00Z
B051492,9002760,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T08:00:01Z,2019-04-03T00:00:00Z,1899-12-31T17:00:00Z,9,Scheduled,2019-04-03T13:00:01Z,2019-04-03T22:00:00Z
B051493,9002439,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051494,9002253,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051495,9001593,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051496,9002598,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051497,9001666,Beta,Correctional Supervisor,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051498,9002044,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051499,9001295,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051500,9001709,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051501,9002423,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051502,9002623,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051503,9001552,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051504,9001904,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051505,9002953,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051506,9003658,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051507,9001837,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051508,9003093,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051509,9001991,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051510,9002133,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051511,9001077,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T05:00:00Z,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,8,Scheduled,2019-04-03T10:00:00Z,2019-04-03T18:00:01Z
B051513,9003442,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051514,9003592,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051515,9002466,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051516,9003673,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051517,9002770,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051518,9002761,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051519,9002378,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051520,9003255,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051522,9003624,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051523,9003309,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051524,9003254,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T13:00:01Z,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,8,Scheduled,2019-04-03T18:00:01Z,2019-04-04T02:00:00Z
B051525,9002458,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,2019-04-04T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-04T02:00:00Z,2019-04-04T10:00:00Z
B051526,9001887,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,2019-04-04T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-04T02:00:00Z,2019-04-04T10:00:00Z
B051527,9001308,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,2019-04-04T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-04T02:00:00Z,2019-04-04T10:00:00Z
B051528,9003844,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,2019-04-04T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-04T02:00:00Z,2019-04-04T10:00:00Z
B051529,9002637,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,2019-04-04T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-04T02:00:00Z,2019-04-04T10:00:00Z
B051530,9003487,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,2019-04-04T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-04T02:00:00Z,2019-04-04T10:00:00Z
B051531,9002238,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,2019-04-04T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-04T02:00:00Z,2019-04-04T10:00:00Z
B051532,9002457,Beta,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T21:00:00Z,2019-04-04T00:00:00Z,1899-12-31T05:00:00Z,8,Scheduled,2019-04-04T02:00:00Z,2019-04-04T10:00:00Z
G051533,9002463,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051534,9001999,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051535,9002138,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051536,9003387,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051537,9001707,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051538,9002862,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051539,9003945,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051540,9004005,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051541,9002251,Gamma,Correctional Supervisor,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051542,9002978,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051543,9002740,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051544,9003980,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051545,9003107,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
G051546,9002796,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
G051547,9002200,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
G051548,9003780,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
G051549,9003132,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
G051550,9002471,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051551,9001238,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051552,9002165,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051553,9002590,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051554,9001702,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T06:00:00Z,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,8,Scheduled,2019-04-03T11:00:00Z,2019-04-03T19:00:00Z
G051555,9002085,Gamma,Correctional Supervisor,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051556,9003619,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051557,9002721,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051558,9003746,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T14:00:00Z,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,8,Scheduled,2019-04-03T19:00:00Z,2019-04-04T03:00:01Z
G051559,9002440,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
G051560,9002660,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
G051561,9001107,Gamma,Correctional,Wed,2019-04-03T00:00:00Z,1899-12-31T22:00:01Z,2019-04-04T00:00:00Z,1899-12-31T06:00:00Z,8,Scheduled,2019-04-04T03:00:01Z,2019-04-04T11:00:00Z
