Employee_ID,HR_Location,Hours_Footage_Total,Hours_Footage_No_Shift,Hours_Shift_Total,Hours_Shift_No_Footage,Missing_Shift_Data,Missing_Camera_Data,Zero_Footage_Shifts,Average_Percent_of_Other_Shifts_Recorded,Clips,Days_With_Footage,Footage_Hours,Gaps,Average_Clips_per_Day,Average_Footage_Hours_per_Day,Average_Clip_Length,Average_Gaps_per_Day
9001076,Delta,66.36333333333333,61,148,20,FALSE,FALSE,3,0.46357349537037035,61,12,66.36333333333333,9,5.083333333333333,5.530277777777777,1.0879234972677596,0.75
9001077,Beta,82.62527777777778,11,72,61,FALSE,FALSE,1,0.6762630208333333,115,14,82.62555555555555,92,8.214285714285714,5.901825396825396,0.7184830917874396,6.571428571428571
9001085,Gamma,13.28888888888889,0,0,20,TRUE,FALSE,NA,NA,8,4,13.28888888888889,0,2,3.3222222222222224,1.6611111111111112,0
9001088,Delta,1.2786111111111111,117,119.9961111111111,0,FALSE,FALSE,14,0.15983193860897948,4,1,1.2786111111111111,0,4,1.2786111111111111,0.3196527777777778,0
9001094,Epsilon,111.70055555555555,11,130,15,FALSE,FALSE,1,0.898541832010582,61,14,111.70055555555555,0,4.357142857142857,7.978611111111111,1.8311566484517303,0
9001101,Delta,48.31861111111111,88,144,10,FALSE,FALSE,9,0.8113676697530864,54,6,48.31861111111111,4,9,8.053101851851851,0.8947890946502057,0.6666666666666666
9001106,Alpha,118.80916666666667,2,124,25,FALSE,FALSE,0,0.8974398148148148,82,15,118.80944444444444,12,5.466666666666667,7.920629629629629,1.4488956639566395,0.8
9001107,Gamma,109.1625,67,119.99583333333334,98,FALSE,FALSE,8,0.7422579157014381,121,17,109.1625,8,7.117647058823529,6.421323529411765,0.9021694214876034,0.4705882352941176
9001121,Delta,16.996666666666666,65,128,7,FALSE,FALSE,2,0.14479166666666668,94,12,16.996666666666666,8,7.833333333333333,1.416388888888889,0.18081560283687945,0.6666666666666666
9001124,Delta,67.49027777777778,82,152,10,FALSE,FALSE,7,0.7426114004629629,41,8,67.49027777777778,7,5.125,8.436284722222222,1.6461043360433605,0.875
9001135,Epsilon,59.21138888888889,85,131.99722222222223,35,FALSE,FALSE,8,0.6217450409935468,39,11,59.211666666666666,0,3.5454545454545454,5.382878787878788,1.518247863247863,0
9001137,Alpha,100.95694444444445,38,151.99722222222223,11,FALSE,FALSE,1,0.7008525500545401,66,15,100.95694444444445,12,4.4,6.730462962962963,1.5296506734006734,0.8
9001141,Alpha,82.19305555555556,26,136.99583333333334,3,FALSE,FALSE,1,0.6413169561494937,81,14,82.19305555555556,60,5.785714285714286,5.87093253968254,1.014729080932785,4.285714285714286
9001159,Epsilon,50.23916666666667,73,124.99972222222222,10,FALSE,FALSE,9,0.9525385802469136,26,6,50.23916666666667,5,4.333333333333333,8.373194444444445,1.932275641025641,0.8333333333333334
9001165,Epsilon,22.190555555555555,0,0,86,TRUE,FALSE,NA,NA,145,13,22.190555555555555,11,11.153846153846152,1.706965811965812,0.15303831417624522,0.8461538461538461
9001182,Alpha,88.26805555555555,21,136,15,FALSE,FALSE,2,0.6888034188034188,107,13,88.26805555555556,10,8.23076923076923,6.789850427350428,0.8249350986500519,0.7692307692307693
9001190,Alpha,0,12,12,0,FALSE,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
9001191,Alpha,100.98972222222223,26,139.99583333333334,30,FALSE,FALSE,2,0.6815497761667688,72,15,100.98972222222224,11,4.8,6.732648148148148,1.4026350308641975,0.7333333333333333
9001194,Alpha,124.86111111111111,1,120,47,FALSE,FALSE,0,0.8745694444444444,165,15,124.86111111111111,138,11,8.324074074074074,0.7567340067340067,9.2
9001197,Beta,1.883888888888889,113,120,2,FALSE,FALSE,10,0.042493055555555555,8,6,1.8838888888888887,0,1.3333333333333333,0.3139814814814815,0.2354861111111111,0
9001203,Delta,0,120,120,0,FALSE,TRUE,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
9001205,Delta,149.31416666666667,12,163.9988888888889,27,FALSE,FALSE,1,0.8669146106010993,81,18,149.3141666666667,11,4.5,8.295231481481482,1.8433847736625515,0.6111111111111112
9001210,Gamma,0,120,119.99583333333334,0,FALSE,TRUE,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
